idmng,hh_trimestre,superviseur,dr,cons,num_men,statut,tirage,ech_adresse,nb_eligible,completude_menage
1021010000170005301,2025T1,SP0108,102101000017,00053,01,COMPLET,Tiré,SINTHING HOULATA,,ménage et individus complet
1022030300010005901,2025T1,SP0108,102203030001,00059,01,COMPLET,Tiré,SARE SANKOULE,,ménage et individus complet
1021010000170003801,2025T1,SP0108,102101000017,00038,01,COMPLET,Tiré,SINTHING HOULATA,,ménage et individus complet
1022030300010003901,2025T1,SP0108,102203030001,00039,01,COMPLET,Tiré,NIORO CHERIF,,ménage et individus complet
1022030200080001702,2025T1,SP0108,102203020008,00017,02,COMPLET,Tiré,FOULAMORY DEMBA,,ménage et individus complet
1022030300010000301,2025T1,SP0108,102203030001,00003,01,COMPLET,Tiré,HAMDALLAYE ALMAMY,,ménage et individus complet
1022030200080006503,2025T1,SP0108,102203020008,00065,03,COMPLET,Tiré,SANTATO DJIBA,,ménage et individus complet
1022030200080004601,2025T1,SP0108,102203020008,00046,01,COMPLET,Tiré,FOULAMORY YERO,,ménage et individus complet
1021010000170007001,2025T1,SP0108,102101000017,00070,01,COMPLET,Tiré,SINTHING HOULATA,,ménage et individus complet
1022030300010001101,2025T1,SP0108,102203030001,00011,01,COMPLET,Tiré,HAMDALLAYE ALMAMY,,ménage et individus complet
1022030300010002701,2025T1,SP0108,102203030001,00027,01,COMPLET,Tiré,MEDINA SELLOU,,ménage et individus complet
1021010000170009101,2025T1,SP0108,102101000017,00091,01,COMPLET,Tiré,SINTHING HOULATA,,ménage et individus complet
1022030200080007701,2025T1,SP0108,102203020008,00077,01,COMPLET,Remplaçant,SANTATO DJIBA,,ménage et individus complet
1022010300440002702,2025T1,SP0108,102201030044,00027,02,COMPLET,Tiré,CHARAP,,ménage et individus complet
1021010000170003101,2025T1,SP0108,102101000017,00031,01,COMPLET,Tiré,Sinthiang Houlata,,ménage et individus complet
102201030044F000302,2025T1,SP0108,102201030044,F0003,02,COMPLET,Tiré,CHARAP,,ménage et individus complet
1022030200080006202,2025T1,SP0108,102203020008,00062,02,COMPLET,Tiré,FOULAMORY YERO,,ménage et individus complet
0612010200260003901,2025T1,SP0106,061201020026,00039,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200260000701,2025T1,SP0106,061201020026,00007,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200260008001,2025T1,SP0106,061201020026,00080,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200210004401,2025T1,SP0106,061201020021,00044,01,COMPLET,Tiré,À GAUCHE DE LA CONCESSION,,ménage et individus complet
0632020100080000601,2025T1,SP0106,063202010008,00006,01,COMPLET,Tiré,ndegueler mahawo,,ménage et individus complet
0612010200260008801,2025T1,SP0106,061201020026,00088,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200210001401,2025T1,SP0106,061201020021,00014,01,COMPLET,Tiré,KOUTAL WOLOF,,ménage et individus complet
0612010200260007001,2025T1,SP0106,061201020026,00070,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0632020100080001601,2025T1,SP0106,063202010008,00016,01,COMPLET,Tiré,ndenguelere mboubene,,ménage et individus complet
0612010200210005101,2025T1,SP0106,061201020021,00051,01,COMPLET,Tiré,KOUTAL OUOLOF,,ménage et individus complet
0612010200210002301,2025T1,SP0106,061201020021,00023,01,COMPLET,Tiré,KOUTAL OUOLOF,,ménage et individus complet
0612010200260001303,2025T1,SP0106,061201020026,00013,03,COMPLET,Tiré,KOUTAL SEREER,,ménage et individus complet
0612010200210001201,2025T1,SP0106,061201020021,00012,01,N'existe plu,Tiré,KOUTAL OUOLOF,,
0612010200210001701,2025T1,SP0106,061201020021,00017,01,COMPLET,Tiré,KOUTAL OUOLOF,,ménage et individus complet
0612010200210004602,2025T1,SP0106,061201020021,00046,02,COMPLET,Tiré,koutal,,ménage et individus complet
0612010200210003301,2025T1,SP0106,061201020021,00033,01,COMPLET,Tiré,KOUTAL OUOLOF,,ménage et individus complet
0612010200260006101,2025T1,SP0106,061201020026,00061,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
061201020021N000101,2025T1,SP0106,061201020021,N0001,01,COMPLET,Tiré,KOUTAL OUOLOF,,ménage et individus complet
0612010200260000801,2025T1,SP0106,061201020026,00008,01,COMPLET,Tiré,KOUTAL SEREER,,ménage et individus complet
0612010200210004002,2025T1,SP0106,061201020021,00040,02,COMPLET,Tiré,koutal ouloff,,ménage et individus complet
0612010200260002001,2025T1,SP0106,061201020026,00020,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200260004501,2025T1,SP0106,061201020026,00045,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200210002002,2025T1,SP0106,061201020021,00020,02,COMPLET,Remplaçant,KOUTAL WOLOF,,ménage et individus complet
0612010200260005001,2025T1,SP0106,061201020026,00050,01,COMPLET,Tiré,KOUTAL SERERE,,ménage et individus complet
0612010200210002901,2025T1,SP0106,061201020021,00029,01,COMPLET,Tiré,KOUTAL OUOLOF,,ménage et individus complet
0612010200210002701,2025T1,SP0106,061201020021,00027,01,COMPLET,Tiré,Koutal wolof,,ménage et individus complet
0522020200280003801,2025T1,SP0113,052202020028,00038,01,COMPLET,Tiré,sinthiou niana ba,,ménage et individus complet
0522030200490003101,2025T1,SP0113,052203020049,00031,01,COMPLET,Tiré,SINTHIOU KOLONDING,,ménage et individus complet
0521010000490003301,2025T1,SP0113,052101000049,00033,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0542010200190001201,2025T1,SP0113,054201020019,00012,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0522030200490001501,2025T1,SP0113,052203020049,00015,01,COMPLET,Tiré,LAREDJI MANDINGUE,,ménage et individus complet
0521010000810007302,2025T1,SP0113,052101000081,00073,02,COMPLET,Tiré,MEDINACOURA,,ménage et individus complet
0522030200490001902,2025T1,SP0113,052203020049,00019,02,COMPLET,Tiré,LAREDJI MANDINGUE,,ménage et individus complet
0542020400430000103,2025T1,SP0113,054202040043,00001,03,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0522030200490002401,2025T1,SP0113,052203020049,00024,01,COMPLET,Tiré,EN FACE,,ménage et individus complet
0522030200490004208,2025T1,SP0113,052203020049,00042,08,COMPLET,Tiré,VELINGARA OUMAR,,ménage et individus complet
0522020100580002901,2025T1,SP0113,052202010058,00029,01,COMPLET,Tiré,,,ménage et individus complet
0522030200490000401,2025T1,SP0113,052203020049,00004,01,COMPLET,Tiré,laredji peulh,,ménage et individus complet
0542010200190000801,2025T1,SP0113,054201020019,00008,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0522020100580004401,2025T1,SP0113,052202010058,00044,01,COMPLET,Tiré,SITACOUROU,,ménage et individus complet
0541010000150002801,2025T1,SP0113,054101000015,00028,01,COMPLET,Tiré,ESCALE1,,ménage et individus complet
0521010000810001601,2025T1,SP0113,052101000081,00016,01,COMPLET,Tiré,C.C DECEDE,,ménage et individus complet
0522020200280002401,2025T1,SP0113,052202020028,00024,01,COMPLET,Tiré,douta bassy,,ménage et individus complet
0541010000150007306,2025T1,SP0113,054101000015,00073,06,COMPLET,Tiré,ESCALE1,,ménage et individus complet
0541010000150001202,2025T1,SP0113,054101000015,00012,02,COMPLET,Tiré,ESCALE 1,,ménage et individus complet
0522030200490003601,2025T1,SP0113,052203020049,00036,01,COMPLET,Tiré,timbafolou,,ménage et individus complet
0542020400430002703,2025T1,SP0113,054202040043,00027,03,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0522020100580002501,2025T1,SP0113,052202010058,00025,01,COMPLET,Tiré,,,ménage et individus complet
0522020200280003501,2025T1,SP0113,052202020028,00035,01,COMPLET,Tiré,douta bassy,,ménage et individus complet
0542020400430000301,2025T1,SP0113,054202040043,00003,01,COMPLET,Tiré,EN FACE,,ménage et individus complet
0521010000490003703,2025T1,SP0113,052101000049,00037,03,COMPLET,Tiré,gourel diadjie,,ménage et individus complet
0522020200280002201,2025T1,SP0113,052202020028,00022,01,COMPLET,Tiré,douta bassy,,ménage et individus complet
0521010000810006101,2025T1,SP0113,052101000081,00061,01,COMPLET,Tiré,MEDINA COURA OUEST,,ménage et individus complet
0522030200490000801,2025T1,SP0113,052203020049,00008,01,COMPLET,Tiré,laredji peulh,,ménage et individus complet
0522020100580002601,2025T1,SP0113,052202010058,00026,01,COMPLET,Tiré,,,ménage et individus complet
0522020100580001601,2025T1,SP0113,052202010058,00016,01,COMPLET,Tiré,,,ménage et individus complet
0522030200490004501,2025T1,SP0113,052203020049,00045,01,COMPLET,Tiré,MEDINA IAGOU,,ménage et individus complet
0542020400430000701,2025T1,SP0113,054202040043,00007,01,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0542020400430002503,2025T1,SP0113,054202040043,00025,03,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0522020200280002801,2025T1,SP0113,052202020028,00028,01,COMPLET,Tiré,DANS LA CONCESSION,,ménage et individus complet
0541010000150004003,2025T1,SP0113,054101000015,00040,03,COMPLET,Tiré,ESCALE1,,ménage et individus complet
0542010200190000601,2025T1,SP0113,054201020019,00006,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0521010000810000701,2025T1,SP0113,052101000081,00007,01,COMPLET,Tiré,MEDINA COURA OUEST,,ménage et individus complet
0542020400430001502,2025T1,SP0113,054202040043,00015,02,COMPLET,Tiré,thiakhathie,,ménage et individus complet
0521010000490005001,2025T1,SP0113,052101000049,00050,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0522020100580003402,2025T1,SP0113,052202010058,00034,02,COMPLET,Tiré,sitacoura,,ménage et individus complet
0521010000490004201,2025T1,SP0113,052101000049,00042,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0542020400430001201,2025T1,SP0113,054202040043,00012,01,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0542010300220002801,2025T1,SP0113,054201030022,00028,01,COMPLET,Tiré,GALLE,,ménage et individus complet
0541010000150008201,2025T1,SP0113,054101000015,00082,01,COMPLET,Tiré,ESCALE1,,ménage et individus complet
0542010200190004201,2025T1,SP0113,054201020019,00042,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0521010000810002301,2025T1,SP0113,052101000081,00023,01,COMPLET,Tiré,MEDINA COURA OUEST,,ménage et individus complet
0542020400430001305,2025T1,SP0113,054202040043,00013,05,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0521010000490001001,2025T1,SP0113,052101000049,00010,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0521010000490000301,2025T1,SP0113,052101000049,00003,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0542020400430001302,2025T1,SP0113,054202040043,00013,02,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0522020100580002101,2025T1,SP0113,052202010058,00021,01,COMPLET,Tiré,,,ménage et individus complet
0522020100580001801,2025T1,SP0113,052202010058,00018,01,COMPLET,Tiré,,,ménage et individus complet
0541010000150009001,2025T1,SP0113,054101000015,00090,01,COMPLET,Tiré,scale1,,ménage et individus complet
0522030200490002901,2025T1,SP0113,052203020049,00029,01,COMPLET,Tiré,ENFACE,,ménage et individus complet
0542020400430001601,2025T1,SP0113,054202040043,00016,01,COMPLET,Tiré,thiakhathie,,ménage et individus complet
0541010000150002101,2025T1,SP0113,054101000015,00021,01,COMPLET,Tiré,ESCALE1,,ménage et individus complet
0521010000490005701,2025T1,SP0113,052101000049,00057,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0522020100580003201,2025T1,SP0113,052202010058,00032,01,COMPLET,Tiré,sitacoura,,ménage et individus complet
0542010200190000301,2025T1,SP0113,054201020019,00003,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0522030200490002601,2025T1,SP0113,052203020049,00026,01,COMPLET,Tiré,HABITATION A DROITE,,ménage et individus complet
0542010200190003901,2025T1,SP0113,054201020019,00039,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0542010300220002601,2025T1,SP0113,054201030022,00026,01,COMPLET,Tiré,GALLE,,ménage et individus complet
0522030200490003902,2025T1,SP0113,052203020049,00039,02,COMPLET,Tiré,GAUCHE,,ménage et individus complet
0522020200280003401,2025T1,SP0113,052202020028,00034,01,COMPLET,Tiré,DOUTA BASSI,,ménage et individus complet
0541010000150000501,2025T1,SP0113,054101000015,00005,01,COMPLET,Tiré,SCALE1,,ménage et individus complet
0522020100580004201,2025T1,SP0113,052202010058,00042,01,COMPLET,Tiré,SITACOUROU,,ménage et individus complet
0542020400430002402,2025T1,SP0113,054202040043,00024,02,COMPLET,Tiré,THIAKATHIE,,ménage et individus complet
0522030200490004206,2025T1,SP0113,052203020049,00042,06,COMPLET,Tiré,velingara peulh,,ménage et individus complet
0522020200280002001,2025T1,SP0113,052202020028,00020,01,COMPLET,Tiré,douta bassy,,ménage et individus complet
0522030200490001301,2025T1,SP0113,052203020049,00013,01,COMPLET,Tiré,LAREDJI MANDINGUE,,ménage et individus complet
0542010200190003701,2025T1,SP0113,054201020019,00037,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0542010300220004201,2025T1,SP0113,054201030022,00042,01,COMPLET,Tiré,GALLE,,ménage et individus complet
0521010000810006501,2025T1,SP0113,052101000081,00065,01,COMPLET,Tiré,MEDINA COURA OUEST,,ménage et individus complet
0542010200190000901,2025T1,SP0113,054201020019,00009,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0522020200280003001,2025T1,SP0113,052202020028,00030,01,COMPLET,Tiré,DOUTA BASSI,,ménage et individus complet
0521010000810005702,2025T1,SP0113,052101000081,00057,02,COMPLET,Tiré,MEDINACOURA,,ménage et individus complet
0522020200280001501,2025T1,SP0113,052202020028,00015,01,COMPLET,Tiré,,,ménage et individus complet
0542010300220004901,2025T1,SP0113,054201030022,00049,01,COMPLET,Tiré,GALLE,,ménage et individus complet
0542020400430002101,2025T1,SP0113,054202040043,00021,01,COMPLET,Tiré,thiakhatie,,ménage et individus complet
0522030200490004210,2025T1,SP0113,052203020049,00042,10,COMPLET,Tiré,VELINGARA OUMAR,,ménage et individus complet
0542010200190001601,2025T1,SP0113,054201020019,00016,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0542020400430002601,2025T1,SP0113,054202040043,00026,01,COMPLET,Tiré,THIAKHATHIE DAGA,,ménage et individus complet
0522020200280004102,2025T1,SP0113,052202020028,00041,02,COMPLET,Tiré,DOUTA,,ménage et individus complet
0522030200490004203,2025T1,SP0113,052203020049,00042,03,COMPLET,Tiré,velingara oumar,,ménage et individus complet
052202010058N000201,2025T1,SP0113,052202010058,N0002,01,COMPLET,Tiré,SITACOUROU,,ménage et individus complet
052202010058N000301,2025T1,SP0113,052202010058,N0003,01,COMPLET,Tiré,SITACOURA,,ménage et individus complet
0522030200490000201,2025T1,SP0113,052203020049,00002,01,COMPLET,Tiré,laredji peulh,,ménage et individus complet
0542020400430000803,2025T1,SP0113,054202040043,00008,03,COMPLET,Tiré,thiakhathie,,ménage et individus complet
0542020400430002302,2025T1,SP0113,054202040043,00023,02,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0542010200190004002,2025T1,SP0113,054201020019,00040,02,COMPLET,Tiré,KANTA,,ménage et individus complet
0542010200190004801,2025T1,SP0113,054201020019,00048,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0521010000490002401,2025T1,SP0113,052101000049,00024,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0542010200190004401,2025T1,SP0113,054201020019,00044,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0542010300220004601,2025T1,SP0113,054201030022,00046,01,COMPLET,Tiré,GALLE,,ménage et individus complet
0521010000810001006,2025T1,SP0113,052101000081,00010,06,COMPLET,Tiré,MEDINA COURA OUEST,,ménage et individus complet
0522030200490002001,2025T1,SP0113,052203020049,00020,01,COMPLET,Tiré,LAREDJI MANDINGUE,,ménage et individus complet
0542020400430000404,2025T1,SP0113,054202040043,00004,04,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0522020200280003302,2025T1,SP0113,052202020028,00033,02,COMPLET,Tiré,DANS LA CONCESSION,,ménage et individus complet
0522020200280001701,2025T1,SP0113,052202020028,00017,01,COMPLET,Tiré,douta bassy,,ménage et individus complet
0542010300220003002,2025T1,SP0113,054201030022,00030,02,COMPLET,Tiré,GALLE,,ménage et individus complet
0522020100580000701,2025T1,SP0113,052202010058,00007,01,COMPLET,Tiré,SITACOUROU MANDINGUE,,ménage et individus complet
0521010000490007701,2025T1,SP0113,052101000049,00077,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0542010300220000201,2025T1,SP0113,054201030022,00002,01,COMPLET,Tiré,RAS,,ménage et individus complet
0521010000490007101,2025T1,SP0113,052101000049,00071,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0541010000150005301,2025T1,SP0113,054101000015,00053,01,COMPLET,Tiré,ESCALE I,,ménage et individus complet
0522020100580000501,2025T1,SP0113,052202010058,00005,01,COMPLET,Tiré,SITACOUROU MANDINGUE,,ménage et individus complet
0541010000150007701,2025T1,SP0113,054101000015,00077,01,COMPLET,Tiré,ESCALE1,,ménage et individus complet
0521010000810004302,2025T1,SP0113,052101000081,00043,02,COMPLET,Tiré,MEDINACOURA,,ménage et individus complet
0542010300220000701,2025T1,SP0113,054201030022,00007,01,COMPLET,Tiré,RAS,,ménage et individus complet
0522020100580001301,2025T1,SP0113,052202010058,00013,01,COMPLET,Tiré,SITACOUROU MANDINGUE,,ménage et individus complet
0522020200280000101,2025T1,SP0113,052202020028,00001,01,COMPLET,Tiré,DANS LA CONCESSION,,ménage et individus complet
0542010200190002101,2025T1,SP0113,054201020019,00021,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0542010300220000603,2025T1,SP0113,054201030022,00006,03,COMPLET,Tiré,GALE,,ménage et individus complet
0542010200190002301,2025T1,SP0113,054201020019,00023,01,COMPLET,Tiré,KANTA,,ménage et individus complet
0521010000490006501,2025T1,SP0113,052101000049,00065,01,COMPLET,Tiré,GOUREL DIADIE,,ménage et individus complet
0542010300220000502,2025T1,SP0113,054201030022,00005,02,COMPLET,Tiré,RAS,,ménage et individus complet
0521010000810005001,2025T1,SP0113,052101000081,00050,01,COMPLET,Tiré,MEDINACOURA,,ménage et individus complet
0541010000150005803,2025T1,SP0113,054101000015,00058,03,COMPLET,Tiré,ESCALE 1,,ménage et individus complet
0542010300220003701,2025T1,SP0113,054201030022,00037,01,COMPLET,Tiré,GALLE,,ménage et individus complet
0522020200280000602,2025T1,SP0113,052202020028,00006,02,COMPLET,Tiré,DANS LA CONCESSION,,ménage et individus complet
0522020100580000901,2025T1,SP0113,052202010058,00009,01,COMPLET,Tiré,SITACOUROU MANDINGUE,,ménage et individus complet
0542020400430001702,2025T1,SP0113,054202040043,00017,02,COMPLET,Tiré,THIAKHATHIE,,ménage et individus complet
0522020200280000501,2025T1,SP0113,052202020028,00005,01,COMPLET,Tiré,DANS LA CONCESSION,,ménage et individus complet
0542010300220001803,2025T1,SP0113,054201030022,00018,03,COMPLET,Tiré,GALE,,ménage et individus complet
0522020200280000801,2025T1,SP0113,052202020028,00008,01,COMPLET,Tiré,DANS LA CONCESSION,,ménage et individus complet
